t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,hunt_state,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
2.511,enemy_integration,enemy_push,SEEK_TURN,rear 发现敌人，原地转向,600,-600,1,1,7,no_target,IDLE,SEEK_TURN,rear,right,0,0,0,0,0,0,0,1,844.0,1396.0,1139.0,1164.0,24.0,1021.0
2.532,enemy_integration,enemy_push,SEEK_TURN,rear 发现敌人，原地转向,600,-600,1,1,7,no_target,IDLE,SEEK_TURN,rear,right,0,0,0,0,1,0,0,1,839.0,1388.0,1157.0,1171.0,24.0,1022.0
2.552,enemy_integration,enemy_push,SEEK_TURN,rear 发现敌人，原地转向,600,-600,1,1,7,no_target,IDLE,SEEK_TURN,rear,right,0,0,0,0,1,0,0,1,844.0,1393.0,1152.0,1183.0,23.0,1002.0
2.572,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,7,no_target,IDLE,IDLE,,,0,0,0,0,1,0,0,1,851.0,1408.0,1153.0,1190.0,23.0,1005.0
2.592,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,7,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,1,0,0,1,856.0,1410.0,1161.0,1200.0,23.0,988.0
2.612,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,7,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,1,0,0,1,864.0,1412.0,1149.0,1203.0,24.0,1003.0
2.632,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,8,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,1,0,0,1,878.0,1420.0,1164.0,1212.0,23.0,954.0
2.652,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,8,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,874.0,1400.0,1145.0,1202.0,23.0,972.0
2.672,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,8,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,878.0,1398.0,1139.0,1203.0,23.0,956.0
2.693,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,8,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,878.0,1396.0,1150.0,1197.0,23.0,970.0
2.713,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,8,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,877.0,1384.0,1163.0,1197.0,23.0,954.0
2.733,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,8,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,880.0,1388.0,1156.0,1198.0,24.0,972.0
2.753,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,8,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,891.0,1398.0,1158.0,1210.0,23.0,956.0
2.773,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,9,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1397.0,1153.0,1218.0,24.0,970.0
2.793,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,9,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1395.0,1153.0,1220.0,24.0,955.0
2.813,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,9,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1393.0,1149.0,1219.0,24.0,972.0
2.833,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,9,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1393.0,1149.0,1219.0,24.0,972.0
2.854,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,9,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1389.0,1149.0,1216.0,23.0,955.0
2.874,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,9,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1395.0,1153.0,1221.0,227.0,956.0
2.894,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,9,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1388.0,1147.0,1214.0,23.0,956.0
2.914,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,10,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1397.0,1154.0,1223.0,23.0,957.0
2.934,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,10,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1392.0,1152.0,1220.0,701.0,957.0
2.954,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,10,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,894.0,1384.0,1145.0,1214.0,23.0,955.0
2.974,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,10,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,902.0,1398.0,1154.0,1223.0,280.0,957.0
2.995,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,10,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1387.0,1146.0,1214.0,35.0,953.0
3.015,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,10,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1390.0,1148.0,1217.0,61.0,953.0
3.035,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,10,no_target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1390.0,1148.0,1216.0,24.0,955.0
3.055,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,11,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1390.0,1147.0,1216.0,230.0,957.0
3.075,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,11,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1389.0,1148.0,1216.0,23.0,954.0
3.095,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,11,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,895.0,1386.0,1146.0,1216.0,34.0,969.0
3.115,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,11,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1389.0,1147.0,1216.0,23.0,955.0
3.135,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,11,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1392.0,1149.0,1218.0,24.0,956.0
3.156,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,11,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,894.0,1386.0,1144.0,1213.0,35.0,952.0
3.176,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,11,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1390.0,1149.0,1217.0,185.0,956.0
3.196,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,11,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1390.0,1147.0,1217.0,23.0,956.0
3.216,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,12,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1396.0,1152.0,1222.0,62.0,956.0
3.236,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,12,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1397.0,1152.0,1222.0,23.0,954.0
3.256,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,12,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,893.0,1382.0,1142.0,1211.0,34.0,956.0
3.276,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,12,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,895.0,1386.0,1145.0,1212.0,606.0,959.0
3.296,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,12,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,895.0,1386.0,1145.0,1212.0,606.0,959.0
3.317,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,12,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1392.0,1149.0,1219.0,210.0,971.0
3.337,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,13,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1386.0,1146.0,1215.0,23.0,953.0
3.357,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,13,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,903.0,1400.0,1154.0,1225.0,24.0,956.0
3.377,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,13,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1390.0,1148.0,1218.0,23.0,972.0
3.397,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,13,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,902.0,1397.0,1152.0,1221.0,23.0,953.0
3.417,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,13,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1394.0,1152.0,1220.0,24.0,956.0
3.437,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,13,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1394.0,1150.0,1218.0,23.0,956.0
3.458,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,13,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1397.0,1152.0,1222.0,23.0,985.0
3.478,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,13,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1393.0,1149.0,1219.0,23.0,953.0
3.498,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,14,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1402.0,1155.0,1228.0,23.0,956.0
3.518,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,14,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1400.0,1154.0,1224.0,23.0,956.0
3.538,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,14,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1387.0,1146.0,1214.0,23.0,955.0
3.558,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,14,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1389.0,1147.0,1216.0,23.0,955.0
3.578,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,14,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,902.0,1400.0,1154.0,1226.0,175.0,957.0
3.598,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,14,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1395.0,1151.0,1221.0,24.0,955.0
3.618,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,14,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,895.0,1386.0,1144.0,1216.0,296.0,958.0
3.639,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,15,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1391.0,1148.0,1217.0,261.0,956.0
3.659,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,15,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1395.0,1152.0,1221.0,23.0,956.0
3.679,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,15,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1396.0,1152.0,1223.0,112.0,965.0
3.699,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,15,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,894.0,1386.0,1143.0,1213.0,27.0,955.0
3.719,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,15,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,894.0,1386.0,1143.0,1213.0,27.0,955.0
3.739,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,15,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1392.0,1148.0,1217.0,94.0,956.0
3.762,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,15,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1389.0,1145.0,1215.0,25.0,953.0
3.782,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,16,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1395.0,1149.0,1220.0,24.0,954.0
3.802,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,16,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1395.0,1151.0,1222.0,23.0,957.0
3.823,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,16,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1387.0,1144.0,1212.0,23.0,956.0
3.843,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,16,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1389.0,1145.0,1215.0,23.0,955.0
3.863,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,16,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1392.0,1149.0,1218.0,24.0,970.0
3.883,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,16,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1393.0,1149.0,1218.0,24.0,956.0
3.903,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,16,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1392.0,1148.0,1218.0,24.0,957.0
3.923,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,16,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1395.0,1152.0,1220.0,23.0,971.0
3.944,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1396.0,1151.0,1222.0,27.0,955.0
3.964,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1400.0,1154.0,1225.0,23.0,956.0
3.984,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1395.0,1151.0,1221.0,23.0,955.0
4.004,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1400.0,1154.0,1225.0,23.0,952.0
4.024,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1400.0,1154.0,1225.0,23.0,952.0
4.044,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1395.0,1152.0,1220.0,279.0,957.0
4.064,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,902.0,1398.0,1152.0,1221.0,23.0,951.0
4.085,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1393.0,1149.0,1218.0,23.0,955.0
4.105,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1395.0,1150.0,1219.0,194.0,956.0
4.125,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1394.0,1149.0,1220.0,22.0,955.0
4.145,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1396.0,1152.0,1220.0,23.0,954.0
4.165,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1396.0,1150.0,1218.0,23.0,956.0
4.185,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1394.0,1149.0,1219.0,264.0,957.0
4.205,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1390.0,1146.0,1215.0,23.0,954.0
4.225,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1391.0,1147.0,1216.0,24.0,953.0
4.245,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1401.0,1155.0,1225.0,24.0,956.0
4.266,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1401.0,1155.0,1225.0,24.0,956.0
4.286,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,902.0,1399.0,1153.0,1223.0,23.0,956.0
4.306,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1394.0,1149.0,1219.0,193.0,970.0
4.326,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1392.0,1148.0,1218.0,23.0,954.0
4.346,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1392.0,1148.0,1217.0,262.0,957.0
4.366,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,17,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,903.0,1400.0,1153.0,1224.0,247.0,956.0
4.386,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,,stale,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1393.0,1150.0,1220.0,23.0,969.0
4.407,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,,stale,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1390.0,1147.0,1216.0,208.0,957.0
4.427,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,,stale,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1392.0,1148.0,1217.0,24.0,957.0
4.447,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,,stale,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1394.0,1150.0,1219.0,128.0,955.0
4.467,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,,stale,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1394.0,1149.0,1218.0,24.0,955.0
4.487,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,,stale,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,902.0,1398.0,1152.0,1222.0,24.0,956.0
4.507,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,,stale,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1389.0,1149.0,1218.0,24.0,955.0
4.527,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,,stale,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1389.0,1146.0,1214.0,247.0,964.0
4.547,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,18,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1403.0,1156.0,1227.0,210.0,957.0
4.568,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,18,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1389.0,1146.0,1216.0,295.0,957.0
4.588,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,18,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1395.0,1152.0,1222.0,589.0,972.0
4.608,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,18,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,895.0,1387.0,1144.0,1213.0,247.0,954.0
4.628,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,18,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1391.0,1147.0,1216.0,638.0,958.0
4.648,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,18,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1396.0,1150.0,1220.0,61.0,956.0
4.668,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,18,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1389.0,1147.0,1217.0,263.0,954.0
4.689,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,19,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,904.0,1403.0,1156.0,1226.0,23.0,954.0
4.709,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,19,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,905.0,1403.0,1158.0,1228.0,23.0,956.0
4.729,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,19,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,905.0,1403.0,1158.0,1228.0,23.0,956.0
4.749,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,19,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1393.0,1150.0,1218.0,22.0,954.0
4.769,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,19,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1390.0,1147.0,1216.0,24.0,953.0
4.789,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,19,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1396.0,1152.0,1221.0,211.0,956.0
4.809,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,19,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1392.0,1149.0,1218.0,34.0,955.0
4.83,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,20,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,898.0,1391.0,1149.0,1219.0,23.0,970.0
4.85,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,20,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1395.0,1150.0,1221.0,296.0,956.0
4.87,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,20,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,901.0,1397.0,1152.0,1222.0,194.0,957.0
4.89,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,20,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1393.0,1149.0,1218.0,23.0,957.0
4.91,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,20,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,893.0,1383.0,1142.0,1208.0,24.0,969.0
4.93,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,20,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,900.0,1395.0,1148.0,1218.0,23.0,955.0
4.95,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,20,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,899.0,1394.0,1149.0,1219.0,23.0,956.0
4.971,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,21,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,903.0,1401.0,1154.0,1225.0,23.0,955.0
4.991,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,21,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,896.0,1388.0,1146.0,1214.0,245.0,954.0
5.011,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,21,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,894.0,1386.0,1144.0,1211.0,24.0,956.0
5.031,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,21,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,894.0,1386.0,1143.0,1211.0,247.0,957.0
5.051,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,21,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1390.0,1147.0,1215.0,23.0,955.0
5.071,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,21,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,895.0,1388.0,1145.0,1213.0,25.0,955.0
5.091,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,22,target,IR_UNCLASSIFIED,IDLE,,,0,0,0,0,0,0,0,1,897.0,1391.0,1146.0,1216.0,263.0,956.0
