t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,vision_sequence,vision_status,reason,left_cmd,right_cmd,healthy
1.715,800.0,1317.0,1120.0,990.0,0.969,1.3591,0.8981,1.0705,1.0198,0,0,0,0,0,0,1,-4.0,345.0,985.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,1,no_target,转向完成，向前离开边缘,400,400,1
1.735,798.0,1336.0,1125.0,993.0,0.9474,1.3611,0.9053,1.0671,1.0072,0,0,0,0,0,0,1,9.0,233.0,1004.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,1,no_target,转向完成，向前离开边缘,400,400,1
1.756,802.0,1354.0,1133.0,1001.0,0.9474,1.3968,0.9175,1.0671,1.0072,0,0,0,0,0,0,1,-9.0,176.0,989.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,2,no_target,转向完成，向前离开边缘,400,400,1
1.776,806.0,1344.0,1131.0,995.0,0.9536,1.4127,0.932,1.0738,1.0137,0,0,0,1,0,0,1,102.0,377.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,2,no_target,转向完成，向前离开边缘,400,400,1
1.796,809.0,1344.0,1132.0,990.0,0.9659,1.4127,0.9345,1.0738,1.0199,0,0,0,1,0,0,1,22.0,345.0,1031.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,2,no_target,转向完成，向前离开边缘,400,400,1
1.816,814.0,1332.0,1129.0,985.0,0.9752,1.4127,0.932,1.057,1.0161,0,0,0,1,0,0,1,-5.0,340.0,988.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,2,no_target,转向完成，向前离开边缘,400,400,1
1.836,821.0,1344.0,1130.0,989.0,0.9907,1.4127,0.9296,1.0537,1.0222,0,0,0,1,0,0,1,-5.0,457.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,2,no_target,转向完成，向前离开边缘,400,400,1
1.857,826.0,1346.0,1133.0,994.0,1.0124,1.4127,0.9296,1.0537,1.033,0,0,0,1,0,0,1,-5.0,159.0,1004.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,2,no_target,转向完成，向前离开边缘,400,400,1
1.877,826.0,1347.0,1129.0,993.0,1.0279,1.4167,0.9296,1.0671,1.0475,0,0,0,1,0,0,1,-158.0,112.0,1004.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,2,no_target,转向完成，向前离开边缘,400,400,1
1.897,830.0,1352.0,1136.0,1001.0,1.0279,1.4187,0.9369,1.0705,1.0492,0,0,0,1,0,0,1,-205.0,230.0,1006.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
1.918,833.0,1350.0,1138.0,1001.0,1.0402,1.4246,0.9442,1.094,1.0671,0,0,0,1,0,0,1,-4.0,343.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
1.938,837.0,1366.0,1146.0,1005.0,1.0495,1.4286,0.949,1.094,1.0717,0,0,0,1,0,0,1,186.0,344.0,988.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
1.958,840.0,1362.0,1144.0,1007.0,1.0619,1.4484,0.9636,1.1074,1.0847,0,0,0,1,0,0,1,36.0,356.0,989.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
1.978,842.0,1367.0,1139.0,1006.0,1.0712,1.4563,0.9636,1.1107,1.091,0,0,0,1,0,0,1,184.0,368.0,1007.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
1.998,848.0,1365.0,1124.0,998.0,1.0774,1.4544,0.9515,1.1107,1.0941,0,0,0,1,0,0,1,-5.0,361.0,1007.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
2.018,845.0,1363.0,1110.0,986.0,1.0867,1.4544,0.915,1.0839,1.0853,0,0,0,1,0,0,1,30.0,227.0,1006.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
2.038,845.0,1374.0,1127.0,996.0,1.0867,1.4544,0.915,1.0772,1.0819,0,0,0,1,0,0,1,-4.0,376.0,1006.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
2.059,836.0,1377.0,1150.0,1011.0,1.0867,1.4722,0.9223,1.0772,1.0819,0,0,0,1,0,0,1,-3.0,376.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,3,no_target,转向完成，向前离开边缘,400,400,1
2.079,836.0,1377.0,1150.0,1011.0,1.0588,1.4782,0.9782,1.1275,1.0932,0,0,0,1,0,0,1,-3.0,376.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,4,no_target,转向完成，向前离开边缘,400,400,1
2.099,844.0,1385.0,1166.0,1032.0,1.0588,1.4782,0.9782,1.1275,1.0932,0,0,0,1,0,0,1,7.0,409.0,1036.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,4,no_target,转向完成，向前离开边缘,400,400,1
2.119,847.0,1358.0,1151.0,1033.0,1.0836,1.4782,0.9806,1.198,1.1408,0,0,0,1,0,0,1,33.0,1044.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,4,no_target,转向完成，向前离开边缘,400,400,1
2.139,848.0,1352.0,1146.0,1034.0,1.0929,1.4405,0.9806,1.2013,1.1471,0,0,0,1,0,0,1,-3.0,279.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,4,no_target,转向完成，向前离开边缘,400,400,1
2.159,860.0,1376.0,1166.0,1040.0,1.096,1.4405,0.9806,1.2047,1.1503,0,0,0,1,0,0,1,152.0,817.0,1041.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,4,no_target,转向完成，向前离开边缘,400,400,1
2.18,857.0,1368.0,1167.0,1032.0,1.1238,1.4603,1.017,1.2047,1.1643,0,0,0,1,0,0,1,-3.0,494.0,1052.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,4,no_target,转向完成，向前离开边缘,400,400,1
2.2,869.0,1396.0,1186.0,1042.0,1.1331,1.4762,1.0194,1.2248,1.179,0,0,0,1,0,0,1,-3.0,475.0,1053.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,4,no_target,转向完成，向前离开边缘,400,400,1
2.22,874.0,1402.0,1190.0,1032.0,1.161,1.5159,1.0655,1.198,1.1795,0,0,0,1,0,0,1,102.0,474.0,1040.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,5,no_target,转向完成，向前离开边缘,400,400,1
2.24,875.0,1412.0,1190.0,1024.0,1.1765,1.5278,1.0752,1.198,1.1872,0,0,0,1,0,0,1,0.0,327.0,1068.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,5,no_target,转向完成，向前离开边缘,400,400,1
2.26,875.0,1435.0,1199.0,1041.0,1.1796,1.5476,1.0752,1.198,1.1888,0,0,0,1,0,0,1,10.0,510.0,1052.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,5,no_target,转向完成，向前离开边缘,400,400,1
2.28,878.0,1420.0,1185.0,1048.0,1.1796,1.5635,1.0752,1.2282,1.2039,0,0,0,1,0,0,1,0.0,560.0,1072.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,5,no_target,转向完成，向前离开边缘,400,400,1
2.3,902.0,1437.0,1198.0,1064.0,1.1889,1.5933,1.0947,1.2517,1.2203,0,0,0,1,0,0,1,-4.0,510.0,1040.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,5,no_target,转向完成，向前离开边缘,400,400,1
2.32,917.0,1455.0,1214.0,1075.0,1.2632,1.5972,1.0947,1.3054,1.2843,0,0,0,1,0,0,1,8.0,509.0,1007.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,5,no_target,转向完成，向前离开边缘,400,400,1
2.341,934.0,1473.0,1226.0,1086.0,1.3096,1.6329,1.1335,1.3423,1.3259,0,0,0,1,0,0,1,-3.0,787.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,5,no_target,转向完成，向前离开边缘,400,400,1
2.361,949.0,1483.0,1246.0,1099.0,1.3622,1.6687,1.1626,1.3792,1.3707,0,0,0,1,0,0,1,10.0,329.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,6,no_target,转向完成，向前离开边缘,400,400,1
2.381,962.0,1486.0,1259.0,1085.0,1.4087,1.6885,1.2112,1.3792,1.3939,0,0,0,1,0,0,1,-18.0,441.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,6,no_target,转向完成，向前离开边缘,400,400,1
2.401,964.0,1495.0,1261.0,1120.0,1.4489,1.6944,1.2427,1.4228,1.4359,0,0,0,0,0,0,1,-5.0,441.0,1009.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,6,no_target,转向完成，向前离开边缘,400,400,1
2.421,979.0,1524.0,1271.0,1130.0,1.4551,1.7123,1.2476,1.4933,1.4742,0,0,0,0,0,0,1,36.0,280.0,991.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,6,no_target,转向完成，向前离开边缘,400,400,1
2.441,985.0,1528.0,1271.0,1139.0,1.5015,1.7698,1.2718,1.5268,1.5142,0,0,0,0,0,0,1,25.0,41.0,988.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,6,no_target,转向完成，向前离开边缘,400,400,1
2.461,989.0,1502.0,1271.0,1131.0,1.5201,1.7698,1.2718,1.5302,1.5252,0,0,0,0,0,0,1,68.0,866.0,991.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,6,no_target,转向完成，向前离开边缘,400,400,1
2.482,1006.0,1515.0,1274.0,1132.0,1.5325,1.752,1.2718,1.5336,1.533,0,0,0,0,0,0,1,-4.0,1071.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,6,no_target,转向完成，向前离开边缘,400,400,1
2.502,1016.0,1543.0,1301.0,1157.0,1.5851,1.752,1.2791,1.5336,1.5593,0,0,0,0,0,0,1,24.0,410.0,989.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.522,1016.0,1543.0,1301.0,1157.0,1.6161,1.8075,1.3447,1.6174,1.6168,0,0,0,0,0,0,1,24.0,410.0,989.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.542,1024.0,1552.0,1317.0,1171.0,1.6161,1.8075,1.3447,1.6174,1.6168,0,0,0,0,0,0,1,16.0,426.0,989.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.562,1036.0,1571.0,1336.0,1183.0,1.6409,1.8254,1.3835,1.6644,1.6526,0,0,0,0,0,0,1,8.0,263.0,985.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.582,1050.0,1579.0,1347.0,1179.0,1.678,1.8631,1.4296,1.6913,1.6846,0,0,0,0,0,0,1,183.0,283.0,991.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.602,1066.0,1570.0,1357.0,1185.0,1.7214,1.8631,1.4563,1.7047,1.713,0,0,0,0,0,0,1,-5.0,280.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.622,1071.0,1572.0,1364.0,1187.0,1.7709,1.8651,1.4806,1.7114,1.7412,0,0,0,0,0,0,1,64.0,653.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.643,1076.0,1587.0,1364.0,1200.0,1.7864,1.8651,1.4976,1.7181,1.7522,0,0,0,0,0,0,1,34.0,588.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.663,1090.0,1589.0,1367.0,1213.0,1.8019,1.8948,1.4976,1.7617,1.7818,0,0,0,0,0,0,1,-2.0,314.0,1024.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.683,1096.0,1616.0,1379.0,1220.0,1.8452,1.8988,1.5049,1.8054,1.8253,0,0,0,0,0,0,1,25.0,411.0,1005.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.703,1102.0,1626.0,1384.0,1232.0,1.8638,1.9524,1.534,1.8289,1.8463,0,0,0,0,0,0,1,86.0,411.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.723,1118.0,1647.0,1401.0,1255.0,1.8824,1.9722,1.5461,1.8691,1.8757,0,0,0,0,0,0,1,-3.0,510.0,1008.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,7,no_target,转向完成，向前离开边缘,400,400,1
2.743,1130.0,1671.0,1418.0,1274.0,1.9319,2.0139,1.5874,1.9463,1.9391,0,0,0,0,0,0,1,234.0,672.0,1008.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,8,no_target,转向完成，向前离开边缘,400,400,1
2.764,1137.0,1669.0,1419.0,1277.0,1.969,2.0575,1.6286,2.0101,1.9896,0,0,0,0,0,0,1,-4.0,280.0,1019.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,8,no_target,转向完成，向前离开边缘,400,400,1
2.784,1144.0,1676.0,1431.0,1291.0,1.9907,2.0615,1.6311,2.0201,2.0054,0,0,0,0,0,0,1,-5.0,666.0,768.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,8,no_target,转向完成，向前离开边缘,400,400,1
2.804,1150.0,1690.0,1432.0,1302.0,2.0124,2.0714,1.6602,2.0671,2.0397,0,0,0,0,0,0,1,-10.0,803.0,1009.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,8,no_target,转向完成，向前离开边缘,400,400,1
2.824,1164.0,1723.0,1452.0,1333.0,2.031,2.0992,1.6626,2.104,2.0651,0,0,0,0,0,0,1,-134.0,443.0,1007.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,8,no_target,转向完成，向前离开边缘,400,400,1
2.844,1169.0,1725.0,1453.0,1334.0,2.0743,2.1647,1.7112,2.2081,2.1195,0,0,0,0,0,0,1,149.0,264.0,1006.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,8,no_target,转向完成，向前离开边缘,400,400,1
2.864,1162.0,1732.0,1454.0,1329.0,2.0743,2.1687,1.7136,2.2081,2.1215,0,0,0,0,0,0,1,-4.0,408.0,989.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,8,no_target,转向完成，向前离开边缘,400,400,1
2.885,1149.0,1756.0,1475.0,1350.0,2.0681,2.1825,1.716,2.2114,2.1253,0,0,0,0,0,0,1,15.0,418.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,9,no_target,转向完成，向前离开边缘,400,400,1
2.905,1149.0,1756.0,1475.0,1350.0,2.0279,2.2302,1.767,2.2651,2.129,0,0,0,0,0,0,1,15.0,418.0,990.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,9,no_target,转向完成，向前离开边缘,400,400,1
2.925,1085.0,1783.0,1498.0,1354.0,2.0279,2.2302,1.767,2.2651,2.129,0,0,0,0,0,0,1,-4.0,379.0,988.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,9,no_target,转向完成，向前离开边缘,400,400,1
2.945,983.0,1792.0,1498.0,1365.0,1.8297,2.2837,1.8228,2.2785,2.0541,0,0,0,0,0,0,1,-4.0,640.0,974.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,9,no_target,转向完成，向前离开边缘,400,400,1
2.966,925.0,1774.0,1494.0,1365.0,1.5139,2.2837,1.8228,2.3154,2.0533,0,0,0,0,0,0,1,128.0,736.0,1025.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,9,no_target,转向完成，向前离开边缘,400,400,1
2.986,885.0,1797.0,1490.0,1366.0,1.3344,2.3016,1.8131,2.3154,2.0573,0,0,0,0,0,0,1,36.0,346.0,986.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,9,no_target,转向完成，向前离开边缘,400,400,1
3.006,890.0,1808.0,1508.0,1377.0,1.226,2.3115,1.8131,2.3188,2.0623,0,0,0,0,0,0,1,118.0,704.0,989.0,1,0,0,patrol,RECOVER_FORWARD,RECOVER_FORWARD,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,9,no_target,转向完成，向前离开边缘,400,400,1
3.026,886.0,1809.0,1514.0,1385.0,1.2136,2.3333,1.8471,2.3557,2.0902,0,0,0,0,0,0,1,7.0,395.0,990.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,10,no_target,已达到避边释放线，恢复中速穿越渐变区,450,450,1
3.046,890.0,1809.0,1520.0,1393.0,1.226,2.3353,1.8617,2.3826,2.0985,0,0,0,0,0,0,1,192.0,248.0,1024.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,10,no_target,按区域分级巡航,450,450,1
3.067,894.0,1817.0,1534.0,1387.0,1.226,2.3353,1.8762,2.3893,2.1058,0,0,0,0,0,0,1,52.0,429.0,989.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,10,no_target,按区域分级巡航,450,450,1
3.087,882.0,1824.0,1535.0,1415.0,1.226,2.3512,1.9102,2.4094,2.1307,0,0,0,0,0,0,1,53.0,249.0,987.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,10,no_target,按区域分级巡航,450,450,1
3.108,882.0,1814.0,1533.0,1399.0,1.2012,2.3512,1.9102,2.4295,2.1307,0,0,0,0,0,0,1,207.0,375.0,1071.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,10,no_target,按区域分级巡航,450,450,1
3.128,960.0,1823.0,1549.0,1411.0,1.2012,2.3631,1.9126,2.4698,2.1379,0,0,0,0,0,0,1,99.0,756.0,1024.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,10,no_target,按区域分级巡航,450,450,1
3.148,1081.0,1824.0,1543.0,1421.0,1.4427,2.3631,1.932,2.4698,2.1476,0,0,0,0,0,0,1,184.0,720.0,1007.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,10,no_target,按区域分级巡航,450,450,1
3.168,1204.0,1832.0,1515.0,1414.0,1.8173,2.3651,1.932,2.4799,2.1486,0,0,0,0,0,0,1,-5.0,379.0,988.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,11,no_target,按区域分级巡航,450,450,1
3.189,1312.0,1755.0,1431.0,1343.0,2.1981,2.3651,1.8641,2.4799,2.2816,0,0,0,0,0,0,1,-3.0,686.0,928.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,11,no_target,按区域分级巡航,450,450,1
3.209,1398.0,1604.0,1337.0,1190.0,2.5325,2.2282,1.6602,2.2416,2.2349,0,0,0,0,0,0,1,24.0,392.0,909.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,11,no_target,按区域分级巡航,450,450,1
3.229,1449.0,1463.0,1261.0,1083.0,2.7988,1.9286,1.432,1.7282,1.8284,0,0,0,0,0,0,1,53.0,194.0,1083.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,11,no_target,按区域分级巡航,450,450,1
3.249,1469.0,1448.0,1243.0,1039.0,2.9567,1.6488,1.2476,1.3691,1.509,0,0,0,0,0,0,1,-5.0,393.0,1229.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,11,no_target,按区域分级巡航,450,450,1
3.27,1473.0,1413.0,1220.0,1018.0,3.0186,1.619,1.2039,1.2215,1.4203,0,0,0,0,0,0,1,80.0,989.0,1010.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,11,no_target,按区域分级巡航,450,450,1
3.29,1467.0,1424.0,1207.0,1038.0,3.0186,1.5714,1.1481,1.2181,1.3948,0,0,0,0,0,0,1,-4.0,767.0,949.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,11,no_target,按区域分级巡航,450,450,1
3.31,1481.0,1443.0,1222.0,1001.0,3.031,1.5714,1.1481,1.151,1.3612,0,0,0,0,0,0,1,-23.0,1107.0,1010.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,12,no_target,按区域分级巡航,450,450,1
3.331,1458.0,1457.0,1233.0,1038.0,3.0124,1.6091,1.1529,1.2181,1.4136,0,0,0,0,0,0,1,6.0,757.0,1041.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,12,no_target,按区域分级巡航,450,450,1
3.351,1352.0,1474.0,1219.0,1017.0,2.9845,1.6369,1.1529,1.1477,1.3949,0,0,0,0,0,0,1,-5.0,1104.0,1041.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,12,no_target,按区域分级巡航,450,450,1
3.371,1181.0,1671.0,1209.0,1031.0,2.6563,1.6706,1.1456,1.1946,1.4326,0,0,0,0,0,0,1,117.0,787.0,1064.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,12,no_target,按区域分级巡航,450,450,1
3.391,1107.0,1846.0,1213.0,1025.0,2.1269,2.0615,1.1311,1.1745,1.618,0,0,0,0,0,0,1,-4.0,544.0,1008.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,12,no_target,按区域分级巡航,450,450,1
3.411,1218.0,1991.0,1232.0,1014.0,2.1269,2.4087,1.1311,1.1745,1.6507,0,0,0,0,0,0,1,24.0,885.0,976.0,1,0,0,patrol,CRUISE,CRUISE,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,12,no_target,按区域分级巡航,450,450,1
